"LeagueIndex","Age","HoursPerWeek","TotalHours","APM","UniqueHotkeys","NumberOfPACs","GapBetweenPACs","ActionLatency","ActionsInPAC","UniqueUnitsMade"
5,18,24,1200,95.6406,5,0.0030196839,25.05,60,5.1605,4
2,22,8,35,68.9142,4,0.0033461185,46.0719,73.8866,3.6179,8
1,22,16,400,38.3274,0,0.002578418,76.0667,88.6281,2.843,3
5,24,8,400,129.7716,8,0.0033524525,25.2426,56.9558,6.7375,7
5,24,16,1163,119.6022,3,0.0037391175,21.4264,48.806,5.5025,7
2,23,10,600,50.6784,4,0.0019294287,64.9362,121.339,4.7542,6
3,18,20,300,62.0088,2,0.0026339554,35.3876,80.9143,4.2571,7
2,18,20,450,84.024,5,0.0029825405,42.9899,71.3854,5.0579,6
3,18,24,200,52.3524,5,0.0029473439,43.5238,83.3202,3.1146,6
7,19,56,1700,130.86,5,0.0031077348,18.7416,52.3111,6.6667,5
6,20,42,2500,86.5962,2,0.0032042102,45.3333,63.2737,4.8017,9
5,24,4,200,122.8368,4,0.0042594324,40.19,54.2943,4.6484,9
4,28,20,730,83.6676,8,0.0032899425,46.2029,71.1625,3.8412,9
4,33,8,800,58.7574,5,0.0031289528,57.1551,87.0426,3.0957,5
4,18,10,333,75.3276,3,0.0023025247,38.9822,82.3529,6.1176,6
4,21,6,300,74.2986,4,0.0032671379,55.4571,70.1779,3.1459,7
4,20,8,650,72.4332,3,0.0029239766,32.0699,74,4.5304,5
4,18,18,600,77.5416,3,0.0039012461,45.7257,61.6915,3.6517,10
6,17,42,1000,121.2732,5,0.0045631358,32.3582,44.2146,4.7347,10
2,19,6,75,57.7854,3,0.0023177955,51.1061,81.6889,4.7389,7
1,18,14,100,50.1,0,0.0023800396,59.6486,114.0671,3.1678,6
3,18,12,700,64.77,2,0.0029188089,42.3926,76.4648,3.9358,6
5,18,28,730,113.8716,4,0.0034776824,27.6491,72.9391,5.513,5
4,22,6,450,69.2034,0,0.0031304191,69.4486,80.964,4.054,5
1,19,10,50,61.6098,7,0.0026287606,86.2291,84.5802,3.608,8
4,20,20,100,89.091,0,0.0026631983,80.8405,77.938,6.0465,6
3,26,14,1000,77.913,0,0.0036001398,45.2652,55.3689,4.0413,6
3,20,20,800,66.8904,3,0.0021887006,32.6957,72.5468,5.7626,4
2,16,42,650,76.1514,2,0.0026719057,48.9778,62.9706,5.3676,5
2,23,2,100,57.9072,4,0.0026940783,50.0392,86.0194,3.9029,3
6,19,28,700,116.7852,4,0.003989071,40.1319,58.7507,5.2329,8
4,21,16,450,132.7152,8,0.0045307291,30.9195,48.1865,5.0751,6
6,22,6,250,123.8388,4,0.0036699254,31.693,64.6468,5.9468,7
4,20,24,450,151.6686,0,0.0038868937,32.8563,50.3743,6.6287,7
3,18,28,800,133.4148,6,0.0031060776,40.7681,75.769,7.491,8
1,26,8,50,31.33314,4,0.0025309523,111.1842,100.6295,2.3246,7
5,16,24,1400,116.4402,0,0.003335875,33.7842,51.5429,5.9071,5
4,23,16,400,117.417,5,0.0030091349,38.9189,67.5,6.9196,5
2,27,8,200,94.0176,3,0.0045656755,48.515,56.547,3.4103,3
6,21,4,800,168.3252,9,0.0045405884,34.3707,45.1789,5.1565,9
4,18,28,700,79.5828,4,0.0031295513,71.0111,66.9695,4.1191,6
3,22,6,250,84.7632,4,0.0032959598,53.6941,61.1261,4.2639,10
5,16,6,650,99.9996,1,0.0030518186,34.8866,70.1224,6.102,3
4,16,2,7,111.3582,0,0.0025513267,64.2381,71.8118,6.2,4
4,22,20,500,160.8168,5,0.0036966624,29.3397,46.2667,7.0095,7
4,27,6,350,80.334,4,0.003571904,36.2368,64.2112,3.8478,8
6,21,14,700,135.975,10,0.0041851441,28.6549,51.5055,4.2517,9
2,35,8,500,54.0468,2,0.0015763372,40.9545,128.809,6.1685,5
7,23,24,1400,203.9028,7,0.0061296563,24.5515,33.2917,4.7358,9
6,18,6,300,88.0428,6,0.003731685,32.0615,49.5828,4.0798,7
1,26,4,230,68.1048,3,0.002242254,36.7755,90.3838,5.0606,3
2,17,16,250,50.0004,2,0.0019804781,99.7818,115,4.5893,2
3,18,2,500,61.7034,4,0.0033333333,49.4772,80.1818,3.3708,6
2,17,20,200,68.1786,4,0.0024976826,50.0933,79.6495,4.8763,3
3,18,6,40,72.9252,5,0.0024430956,53.85,79.4286,5.2298,6
3,19,20,1000,61.875,4,0.0033165268,44.925,78.4299,3.0779,8
3,33,6,365,51.1932,2,0.0022886787,62.8993,96.5333,4.2067,4
3,20,24,325,137.3052,1,0.0032929124,31.392,61.1429,5.4286,5
6,17,6,60,167.1966,4,0.0035880262,25.1154,44.0381,6.6857,3
1,18,42,600,41.037,7,0.0020400251,118.6727,116.0724,3.4434,6
4,26,6,200,97.2954,4,0.0036866852,31.7674,53.8203,4.7855,5
6,17,20,800,138.2802,3,0.0049753359,28.5486,37.151,4.4017,5
3,19,28,480,120.9294,6,0.0035576381,34.0673,63.5732,5.6311,6
3,19,56,2500,119.9976,3,0.0034214252,50.3668,60.8414,6.1034,7
5,28,16,700,110.4828,0,0.0034063321,62.3212,64.1891,4.1855,8
6,23,10,800,166.4136,4,0.0046009529,22.5974,38.589,5.657,7
6,17,14,750,167.8746,6,0.0035817385,35.212,53.7214,4.8607,7
4,16,4,300,101.9502,2,0.0026824034,51.2269,87.8,5.1,4
3,26,8,100,67.2912,3,0.0033395862,48.2906,68.9362,3.2213,5
5,17,42,1600,90.0642,3,0.0032721547,29.5547,64.3008,4.5263,4
5,17,24,800,149.7966,9,0.0047666508,50.7608,46.0182,4.1818,10
2,18,8,90,122.1162,8,0.0035132097,30.9343,54.4582,5.7855,7
6,21,20,1000,156.1536,7,0.0040020349,41.9108,50.0847,5.6377,9
3,26,2,500,51.363,3,0.0025051608,61,79.4678,3.9056,9
5,21,42,700,93.3894,8,0.0040049955,45.6496,61.9355,3.6102,9
6,20,20,2000,190.5678,5,0.0036707407,35.2381,56.6034,5.757,9
6,19,10,700,176.64,1,0.0026578383,55.5752,81.2281,5.9211,4
4,22,12,600,130.0248,2,0.004227673,23.0385,46.7348,5.0671,7
4,16,8,190,105.4776,1,0.0037000075,34.2959,59.1349,4.9924,6
3,23,4,200,92.88,4,0.0028010462,64.0633,74.2839,5.5931,9
6,22,16,700,96.2154,5,0.0038580247,50.3222,59.6485,4,8
1,17,70,400,82.0902,1,0.0019304608,50.0444,71.9779,8.1215,6
4,21,8,30,52.3392,4,0.002671183,85.2137,95.4894,2.6723,5
2,32,6,150,49.3854,5,0.0024711697,63.6059,92.8039,2.9118,6
4,19,16,900,96.2466,5,0.0031631964,27.4341,61.7476,5.4515,6
6,18,28,700,142.3296,5,0.0030655391,41.8889,62.869,5.4138,5
4,21,10,150,126.1386,5,0.0034290018,24.4522,57.2601,6.5058,7
2,24,6,300,71.9574,4,0.0030813781,46.8871,72.7068,4.4498,6
2,30,4,500,59.1138,3,0.0023600569,72.3838,87.9196,4.2362,6
4,21,6,175,73.0668,4,0.0026816903,46.6705,76.1383,5.0432,11
4,28,12,900,52.311,6,0.0023032747,46.234,82.5995,4.1379,10
4,27,8,250,109.821,3,0.0035819308,32.8421,55.0568,4.952,5
6,19,28,800,161.4678,4,0.0043371345,21.2125,47.8754,5.3364,5
2,23,6,75,49.9362,0,0.0013870448,46.6552,118.3932,6.2735,6
5,20,4,500,139.5132,7,0.0051340507,28.8185,43.2753,4.1066,7
4,23,8,200,85.7502,1,0.0029049263,64.3718,64.6518,5.2109,9
1,22,6,700,43.3638,4,0.0017398835,154.8,123.2941,4.5339,10
3,22,24,800,91.4178,3,0.002741422,63.0649,81.0581,5.8581,5
4,19,6,88,156.1278,4,0.0040250447,37.2297,53.468,6.1145,6
5,16,14,500,109.5582,8,0.003333642,31.9164,59.6667,5.2569,6
5,29,6,1000,99.1416,4,0.0029308901,73.9072,70.2017,5.6513,7
5,22,18,500,114.2598,7,0.0036580409,49.2632,66.8148,4.929,8
1,28,4,40,53.55,2,0.0014290425,73.9608,108.6154,6.8269,4
6,20,12,700,102.0174,7,0.0046356657,38.6214,54.6458,3.5286,5
4,19,10,200,133.911,1,0.003482122,42.6263,56.7114,6.0738,7
6,18,28,1000,286.5528,10,0.00644819,21.5658,28.7342,5.2358,8
5,22,6,600,143.718,4,0.0054372269,21.5976,35.0192,4.4298,6
6,17,36,900,131.8242,5,0.0029673591,27.3357,65.7042,7.5,8
5,19,4,350,168.9216,7,0.0041985471,23.9539,46.3816,6.3849,7
4,21,16,60,66.8184,4,0.0023718848,61.9574,93.662,4.9437,7
2,19,24,450,58.6338,0,0.0020467606,47.8447,92.8846,4.9135,7
1,20,14,200,96.7374,1,0.0020157568,57.3231,85.5267,8.2977,5
2,16,28,200,46.1016,1,0.0022642627,75.3585,104.2243,3.8131,4
3,16,24,730,101.6082,7,0.0034189518,64.2239,66.3046,3.7234,5
5,22,28,250,124.026,3,0.0035516201,31.6701,56.4932,6.3562,10
2,21,10,400,68.6868,3,0.0014955439,6.6667,61.0612,8.7347,3
3,22,10,600,71.2914,4,0.003296283,44.6301,69.8976,3.6997,7
6,19,20,800,112.5,8,0.0040665939,38.8552,51.7987,4.4161,7
2,16,10,100,39.3804,1,0.0018047112,101.0714,95.6491,4.0526,3
5,20,24,900,148.6884,3,0.002926771,17.7641,61.898,8.3061,4
2,40,14,500,51.8358,4,0.001968737,68.2424,97.2932,4.9398,3
3,23,4,50,97.3866,5,0.003154179,33.3043,66.3538,5.2888,7
5,21,28,750,126.4902,2,0.0036656351,29.697,59.8995,4.4925,5
5,21,12,730,104.3202,6,0.0033597086,44.0656,60.6075,5.9369,6
5,18,14,365,143.574,0,0.0034059633,24.1351,45.4141,7.3704,9
3,19,42,450,220.0692,5,0.0042455243,29.3897,42.5422,6.6747,7
6,21,16,800,199.6008,5,0.0047690045,30.2918,46.03,4.0835,9
3,20,10,100,45.5952,0,0.0023934672,62.1084,91,3.7353,6
5,18,8,250,89.5218,6,0.0034843206,32.4534,61.1241,4.1369,11
4,17,20,1200,105.9162,0,0.0028084494,31.0558,67.1966,6.047,6
4,20,20,650,102.7356,5,0.0036799746,38.4519,52.0384,4.2374,9
5,20,8,700,104.3286,4,0.0034264983,48.1049,64.902,4.8954,8
5,23,12,730,118.1706,5,0.0041658498,28.0755,51.2188,4.7835,10
4,23,12,850,115.5006,4,0.0022320296,30.3543,81.5909,8.892,6
4,18,14,400,186.3234,6,0.0026188893,63.2,74.4127,6.6905,4
2,18,8,26,94.5504,2,0.0026366443,40.5191,71.9087,6.7871,6
5,24,24,500,102.5556,1,0.003411306,48.2971,62.6772,5.4259,8
6,22,24,1650,113.8248,3,0.0042833942,40.4762,53.1943,4.3507,5
1,20,28,200,72.591,3,0.0031726448,17.9021,66.6111,4.2778,4
4,18,20,2000,191.3154,7,0.0033858026,37.5303,57.2226,4.8113,9
5,21,20,500,154.0044,4,0.0043234874,23.1602,42.7769,5.9256,6
7,17,56,1600,202.0026,4,0.006614546,20.0964,33.9368,3.7699,7
6,22,8,1200,74.3238,5,0.0035472069,59.0756,60.1509,3.3983,9
5,20,10,500,140.001,6,0.0040088194,24.6015,51.59,4.445,8
1,22,16,200,55.203,4,0.0021562579,74,114.0146,4.6277,5
6,23,16,450,115.5252,4,0.0032007458,40.1176,71.534,5.7379,5
3,22,20,150,69.0534,3,0.002772689,33.5426,63.6607,4.6964,5
2,17,12,500,88.986,3,0.0023323248,46.0727,93.3333,6.7568,5
4,22,20,400,167.4162,2,0.003762517,51.6996,62,4.5079,7
4,20,14,700,156.1176,6,0.0034244423,23.871,61.8899,6.4128,5
5,22,16,250,118.9908,7,0.0038176595,49.8543,54.7591,5.363,6
4,23,30,2500,127.695,0,0.0035460993,25.9241,48.3333,6.3131,5
3,25,10,400,75.2358,1,0.0020640354,28.9383,91.4634,6.5,5
3,22,6,40,121.6998,5,0.0032759598,44.0652,50.2054,6.4595,4
6,26,24,800,129.5334,2,0.0027989769,27.3083,68.5993,4.9625,8
2,22,4,350,84.2604,4,0.0032396635,23.4017,70.4199,4.9088,9
5,24,16,250,111.4068,8,0.0038720738,36.8429,55.2672,4.7214,5
4,19,12,700,106.524,0,0.0037463813,35.057,61.7273,4.7879,9
4,18,8,50,74.8782,4,0.0024778542,31.5723,83.025,4.7562,6
5,17,28,1000,158.7498,4,0.0029367253,45.3333,55.5337,6.0123,6
6,19,42,2500,147.96,7,0.006096568,23.8127,36.6077,3.975,9
5,18,12,465,130.0014,5,0.0034681659,16.6561,48.2737,6.2316,6
5,17,10,350,165.4494,3,0.0037170773,28.0957,43.1429,7.4333,7
3,20,10,300,123.8316,5,0.0037595698,42.9787,57.903,5.5394,8
6,17,42,1000,106.5678,5,0.0039336049,34.8507,58.4283,4.378,9
5,31,8,300,110.193,8,0.0029822161,38.0276,75.2477,6.1514,7
4,16,14,400,92.1222,2,0.0033238916,48.4541,69.0435,4.2696,9
4,17,6,180,93.792,1,0.0038250409,40.5538,60.5496,3.2519,4
4,23,10,300,139.1526,2,0.0035409896,29.8609,55.7229,5.671,6
6,23,2,600,98.8476,5,0.0038590771,50.3758,57.819,4.1595,8
6,21,10,600,114.384,6,0.0035927094,21.5657,57.2317,5.4451,8
4,20,10,500,124.6932,7,0.0028001262,26.6714,64.5634,8.1268,10
4,20,12,500,111.9798,8,0.0038744288,49.9678,59.3077,4.8974,5
6,16,20,450,187.2972,2,0.0042119968,25.7834,43.2161,7.6005,8
5,19,10,400,124.7598,5,0.004194019,42.0823,59.5845,4.7126,10
4,17,10,730,101.8224,2,0.0042487796,22.5053,49.078,3.7092,7
5,16,14,100,139.8594,4,0.0039376406,38.0548,41.551,5.7279,5
6,19,16,365,208.7706,7,0.005336501,27.0267,32.2259,5.3522,5
6,18,20,800,277.3212,6,0.0069586044,16.6938,24.6326,5.1895,10
6,20,20,1000,149.13,6,0.0047432166,32.2747,48.4493,4.9699,7
5,23,10,600,122.157,4,0.0027265101,36,76.142,4.5444,7
4,19,6,150,130.0584,2,0.0044205152,45.3487,57.8126,4.2696,7
5,22,8,500,120.0012,5,0.0030133929,40,51.8519,6.5556,4
4,20,24,600,86.2686,2,0.0035913988,53.5492,55.9494,3.9019,5
5,21,6,200,143.6058,1,0.0047230849,24.1835,43.653,4.4977,4
3,16,12,650,131.919,0,0.0028436861,48.7059,52.2656,8.5469,7
5,21,20,1200,126,4,0.0036776784,53.5821,68.3176,4.8462,7
4,22,12,600,190.3122,7,0.0033938815,50.3322,62.0141,4.2359,6
1,19,8,300,104.4486,2,0.001762218,24.4746,72.7333,9.6167,3
2,24,6,235,90.0018,5,0.0041096291,67.0143,59.331,2.79,6
5,19,20,600,142.251,7,0.0053198227,27.1093,39.2937,4.4266,8
3,17,10,150,72.1848,4,0.0024852618,33.0058,70.3488,5.1802,6
4,21,10,400,94.6278,4,0.0031276614,44.1412,72.6667,5.5352,8
6,24,14,700,134.7282,5,0.0026346265,15.2889,49.6264,8.2088,5
3,24,6,400,62.2626,5,0.0032979639,86.297,75.9605,3.0771,8
4,19,12,500,97.8444,4,0.0025980556,32.3176,56.5161,6.1437,6
1,16,12,100,61.5984,2,0.0023571963,49.4468,104.7407,4.4392,5
1,25,24,300,43.4706,4,0.0029953244,61.2082,106.1138,2.7724,8
5,20,10,500,182.1372,8,0.0037302223,24.9459,48.7517,6.8255,4
5,21,20,600,89.0472,4,0.0053277305,31.3298,48.5423,2.7324,8
3,23,6,300,99.9426,9,0.0033804238,48.2991,73.0896,5.2631,10
4,17,28,450,141.6522,6,0.0030253963,31.4629,64.1972,8.331,7
2,20,10,75,127.8924,6,0.0035275176,31.1185,57.7344,6.2822,7
4,16,20,800,74.8812,1,0.0032524835,60.4825,76.4186,4.0891,7
6,24,24,400,138.8046,5,0.0030002575,30.8621,69.6137,7.5193,7
3,18,4,200,81.708,2,0.0031749556,33.2676,56.6434,4.7483,5
4,18,8,500,116.0994,7,0.0047606583,32.6885,53.5876,4.0447,8
5,21,10,730,138.0774,7,0.0038133171,36.9484,52.815,5.9251,8
3,28,42,1260,84.666,10,0.0031624813,39.3606,63.9556,4.7704,8
3,16,28,450,109.6626,3,0.0026656512,32.5797,63.4286,6.0143,5
5,23,14,730,91.4838,5,0.0029717774,31.4,63.3347,5.6154,11
1,18,4,50,82.6356,1,0.0026118821,79.8788,84.0597,5.0896,5
4,16,24,600,107.0124,7,0.0036541041,54.1891,56.5798,5.4907,8
5,26,10,500,154.9242,8,0.0037955197,30.4702,54.5594,6.0699,7
1,21,20,600,44.1438,5,0.002904447,62.8421,91.5955,2.7566,6
6,22,10,730,86.3388,4,0.0032635014,28.1301,73,4.5081,4
5,20,8,700,127.1574,7,0.003048613,46.7873,69.4054,6.6532,7
6,20,30,1500,89.358,4,0.0034944089,38.0172,66.1943,4.2686,8
4,21,10,1000,100.4556,7,0.0027360741,25.5451,69.2479,6.2137,6
6,20,6,730,130.2762,10,0.0042566285,36.3625,45.0723,4.5904,8
5,18,24,800,91.8804,3,0.0035001331,39.4656,68.7757,3.7909,5
6,17,24,1000,150.7794,4,0.0029409753,32.7485,49.6279,7.657,7
4,22,8,300,70.4238,2,0.0036059577,54.8167,69.8188,3.2899,8
4,25,10,1200,76.3374,2,0.0036034246,34.5628,61.3033,3.6742,4
3,24,4,150,60.7368,5,0.0028083422,72.6914,95.0328,3.2582,5
1,16,8,30,54.4656,5,0.0026115189,64.7783,87.8018,3.6306,7
6,21,8,400,169.98,5,0.0048517248,25.6083,39.2848,5.2495,6
5,18,2,350,121.4862,1,0.0047937246,39.1291,44.6061,4.0303,7
3,25,10,50,163.2084,5,0.0037237046,45.3524,73.0237,3.654,5
3,21,12,500,68.1282,0,0.0023867234,62.0417,85.9275,4.1865,9
6,20,28,800,104.4786,3,0.003453469,28.3939,57.0827,4.985,3
4,17,4,250,83.49,4,0.0042056075,34.4407,50.2126,3.4903,7
5,17,12,900,86.4228,3,0.003953108,26.4444,62.1517,3.9172,4
5,24,30,1260,142.212,5,0.0032958291,40.6225,57.4943,5.3966,10
4,19,6,500,98.3154,4,0.0026198248,27.0413,75.1475,5.8934,5
5,28,6,400,102.399,4,0.0035157506,46.4828,57.5543,4.5943,5
2,16,10,150,77.9862,3,0.0025906736,43.3496,79.8387,4.879,6
2,24,16,500,64.8324,0,0.0027785665,31.2234,61.4453,4.4197,7
1,34,12,150,49.1136,1,0.0011850544,57.68,165.5686,7.9412,5
4,19,36,1350,73.8144,2,0.0033197797,54.1634,72.8837,3.8488,6
5,17,28,460,171.2124,4,0.0041849138,19.5392,38.5819,6.5721,8
4,25,4,200,104.9742,2,0.0036075314,56.5806,76.3422,3.9198,5
5,18,14,600,81.147,2,0.0027349696,46.8772,62.0174,4.3391,4
4,18,28,650,67.3962,0,0.0020972503,60.323,82.0741,4.7099,6
4,22,4,150,74.4648,4,0.0019707279,41.7124,87.4137,6.7166,7
4,23,14,200,111.2958,5,0.0036249251,32.4309,63.8237,5.3251,8
5,22,24,500,135.8904,4,0.0032580252,31.6892,64.326,7.3141,9
3,26,2,200,57.9156,5,0.001587676,80.3218,128.16,6.2286,7
4,17,16,80,118.8174,1,0.0030952907,23.0991,62.0357,6.1696,3
4,19,10,200,104.9094,4,0.0039194381,46.0943,64.505,4.2723,5
6,18,42,1000,145.98,6,0.0045990936,34.6993,44.4585,4.8244,8
4,29,20,250,155.5602,5,0.0035931331,26.8854,51.321,7.2531,8
6,18,16,1000,169.8456,1,0.003765324,48.4444,56.0465,5.2093,6
4,18,12,350,122.8446,2,0.0043536608,30.535,51.19,4.7885,7
3,17,8,350,87.5772,2,0.0029406696,30.8824,79.8095,4.8462,3
6,22,6,730,150.627,7,0.0056895252,31.9602,37.2781,4.2765,9
5,20,24,360,175.5354,8,0.0049472105,19.5673,42.1224,5.207,7
3,18,10,160,54.1056,0,0.0021595243,67.0526,88.6234,4.7532,4
5,22,20,650,108.2772,6,0.0041976805,28.9406,51.2371,4.0335,8
2,18,12,700,133.2816,6,0.0039421424,36.2868,52.3308,5.5489,7
5,20,6,350,110.7558,5,0.0035333288,34.9565,58.0577,4.6683,6
5,18,18,800,144.9648,8,0.0048797584,36.3435,47.6464,4.5359,7
6,27,6,1500,90.93,4,0.0033217458,34.4327,65.8605,4.6163,3
5,19,16,500,122.667,5,0.004807189,34.4945,49.5971,4.2795,8
4,21,8,200,86.139,4,0.0040234494,34.4372,64.6667,3.7612,7
6,22,28,1260,88.3788,2,0.0039274539,40.3755,56.1626,3.9268,6
4,18,14,730,166.299,1,0.0042728853,30.2585,42.0339,6.3017,6
3,22,4,300,90.4908,3,0.0026717209,66.2414,65.641,5.9402,4
5,22,10,1400,92.8662,0,0.002486661,24.4533,62.649,6.5166,7
4,25,10,500,73.6464,3,0.0019499278,35.25,66.8642,7.1605,3
2,28,2,120,66.9018,2,0.0020737014,98.1099,107.6066,5.5683,5
3,38,16,730,97.992,5,0.0025905099,38.8012,91.2927,6.5976,9
4,23,6,400,86.7768,4,0.0031063418,41.7516,74.4156,4.3312,6
2,34,8,400,35.3136,6,0.0023948693,84.4306,107.1638,2.3955,9
3,26,6,400,56.5494,3,0.0028853491,70.0415,85.8512,3.0661,6
5,23,2,100,69.303,5,0.0026914931,37.07,66.4262,4.6803,8
2,16,12,120,64.3296,3,0.003649804,56.4322,66.4609,3.0021,6
3,16,14,730,84.624,3,0.00290145,31.5784,66.5917,5.1051,7
6,21,10,800,152.8692,5,0.0035624347,38.0779,57.1034,5.4224,6
1,16,8,70,45.2916,0,0.0012008005,112.5634,173.5556,6.6111,6
1,27,2,250,37.7802,1,0.0025171164,60.6897,106.3771,2.8629,5
1,16,10,200,92.2266,4,0.0027003916,54.0921,63.6,6.1917,8
3,24,8,700,81.03,7,0.0028815442,50.8387,70.5703,4.5783,4
3,22,12,700,103.506,4,0.0027690716,32.8375,72.4176,6.6099,9
5,24,10,300,90.7506,4,0.0034639702,71.0649,64.8155,4.7217,6
1,28,8,120,44.2218,4,0.0027163209,46.0727,82.6586,3.0363,7
4,24,16,700,123.576,0,0.002234512,36.4277,62.175,8.9625,6
6,21,28,500,168.9336,6,0.0040430873,21.5942,43.1913,6.5451,6
4,27,16,1000,131.061,4,0.0036442065,28.1775,59.9592,5.9014,7
6,19,36,1800,130.1214,8,0.0041704306,32.1449,47.3791,5.0794,8
2,20,4,50,94.2618,1,0.002425409,21.9283,71.746,7.4087,7
5,18,24,730,131.9376,3,0.0036822407,32.7781,57.3989,5.7596,8
6,18,16,350,151.8066,6,0.0029745434,55.271,55.6093,7.3953,7
5,25,10,730,125.532,5,0.0033444055,31.1263,52.0952,6.6633,7
5,35,12,800,115.0644,5,0.0016834056,28.9655,88.9492,12.0508,5
5,22,6,500,104.5386,6,0.0045496696,30.2748,46.9554,3.8312,4
2,20,20,220,74.5098,2,0.0021695962,34.9402,86.9492,6.178,5
4,22,12,300,149.7372,5,0.0038154427,36.2274,50.6186,6.2912,6
3,23,50,700,53.2722,5,0.0031914894,66.4355,83.6145,2.8032,8
2,29,6,200,96.3924,2,0.0034496753,33.0888,67.8353,4.9353,5
5,19,8,500,78.8736,3,0.0032096205,43.7368,74.0437,4.2183,6
1,17,14,100,73.7232,0,0.0033048154,37.4144,69.618,4.0742,7
3,16,8,200,116.4156,3,0.0038161111,28.3451,47.5938,5.1211,7
2,21,6,848,75.5562,5,0.0033183274,68.9263,69.9021,3.8531,8
4,21,12,200,127.9884,1,0.0033988142,41.2035,59.9824,5.9692,5
5,22,10,500,155.2386,6,0.0033739115,34.9424,60.0676,6.3986,8
6,18,10,700,151.977,4,0.0033738373,37.168,57.7211,6.9761,6
5,16,20,1000,130.4004,4,0.0043019874,42.9153,49.138,4.6113,6
3,17,28,300,112.8102,3,0.0037511775,29.9056,54.278,5.2489,6
5,20,14,1000,96.897,3,0.004385757,23.1545,54.0865,3.7027,6
4,18,42,730,67.0164,0,0.0037892512,55.632,70.2311,2.8247,6
3,24,16,256,69.3924,6,0.0031815488,54.0879,70.6082,3.2247,7
5,18,10,730,135.7326,7,0.0037891235,20.4239,50.3089,5.0027,9
3,17,8,400,94.158,3,0.0029079428,26.9928,63.6286,5.6714,5
5,21,20,750,122.232,8,0.0044644912,37.4057,51.6289,4.2423,6
5,19,10,325,132.2094,1,0.0034016793,36.6298,64.4738,6.719,7
4,19,8,250,66.9858,1,0.0025652985,28.2569,70.6545,4.9091,4
6,22,24,1250,121.7802,6,0.004007325,24.6667,45.3887,4.9733,10
6,20,6,650,101.0706,5,0.0040392592,25.7964,63.7731,4.2418,7
3,16,14,600,102.4686,3,0.0026972034,44.4581,69.7719,6.3202,6
3,16,12,300,122.2992,4,0.0025254503,41.7188,67.907,7.5736,6
2,21,18,500,46.4196,6,0.002216231,69.125,91.134,3.4227,5
3,20,12,500,52.2006,7,0.0022552183,72.8529,115.7372,3.8175,6
4,22,12,130,111.9282,5,0.0045747454,46.7925,54.6774,2.7984,6
4,16,14,600,138.6918,3,0.0035996755,19.9716,55.7183,5.8099,3
6,17,8,500,197.013,4,0.0039645914,22.5319,51.4497,5.8254,6
2,25,8,30,57.2274,3,0.0019483124,94.4889,92.1765,5.1838,6
4,18,12,350,108.2124,2,0.0023662699,29.3435,60.5152,8.1439,6
7,18,24,500,172.3362,5,0.0079706424,18.0054,30.2604,3.3221,6
5,21,8,200,121.26,6,0.0036416994,37.4226,61.3779,4.6806,9
5,24,6,700,132.4146,6,0.0042429656,37.0573,44.9298,5.0658,5
5,19,36,1500,133.8234,5,0.0028095593,47.6364,58.6988,4.6687,4
2,21,4,180,64.2906,5,0.0034506374,55.7017,71.2443,3.4733,12
1,20,20,900,100.518,5,0.0035580639,39.9654,65.7069,4.7672,6
5,21,30,1500,68.2158,0,0.0030508915,50.0071,68.6383,3.8901,6
5,18,16,900,108.3132,4,0.0035544206,45.8537,58.2136,5.199,5
5,25,2,300,144.3894,3,0.0031681451,25.9894,63.7895,6.1421,6
4,17,20,250,51.6072,4,0.0025936084,69.6037,90.2069,3.5103,5
7,19,28,1466,234.7176,8,0.004602036,15.0575,43.1519,7.0774,7
6,22,20,750,99.072,3,0.0035039244,50.5977,56.8686,4.8114,6
4,17,12,100,103.503,6,0.0039393697,55.7557,60.9848,4.3426,7
5,21,12,1000,123.204,5,0.0035650838,25.1216,48.1347,5.7441,8
5,23,20,700,133.4292,1,0.0043719556,41.945,59.7808,4.6119,5
4,22,14,400,125.4498,3,0.0045187282,26.6224,42.9398,4.8554,5
4,20,6,200,78.7764,5,0.0037236429,40.2659,68.5301,3.3946,8
4,19,28,540,194.3676,4,0.0039267016,37.0605,54.9444,6.4167,7
5,27,10,500,175.0146,5,0.0038461538,31.2973,44.7175,6.8117,5
1,16,6,670,56.6298,1,0.0018682937,102.5269,111.1761,5.5075,9
5,18,28,711,145.8528,6,0.0036449016,23.9138,42.2822,6.2393,5
5,24,8,300,128.0394,7,0.0034490859,32.2981,62.2291,5.226,9
2,16,14,100,79.5906,1,0.0029594779,51.3806,82.2051,5.0577,5
6,21,10,700,138.2934,3,0.0037338997,41.4009,53.7248,5.9128,6
4,16,70,2500,105.456,3,0.0040956583,29.3665,57.6099,4.5015,5
7,23,56,2400,136.2432,10,0.0051319933,28.0987,39.9318,4.0322,10
3,24,10,400,55.9452,3,0.0024937656,58.7181,79.8615,4.2462,8
4,28,12,600,147.8922,7,0.0036549408,27.6854,57.9384,4.1905,8
4,20,48,1030,83.0166,4,0.0028932876,62.25,73.1862,4.6414,5
5,23,8,300,173.355,5,0.0042096617,29.2355,47,6.3872,7
4,29,12,600,120.2772,3,0.0044985821,40.8276,49.0315,4.3696,7
4,20,2,50,66.9522,3,0.0028560118,29.84,80.5545,4.2871,3
6,18,10,300,106.02,3,0.0030456853,45.8015,55.4545,6.0909,4
